farm_id,farm_class,x_coord,y_coords
F665,small,30919.715996923853,41841.412456960985
F666,small,5661.415031978956,46740.211773473806
F667,small,19607.6488615488,53435.746347850356
F668,small,34583.929254327224,11907.335149217628
F669,small,10035.275756103529,28491.204910246768
F670,small,25919.02871704945,42359.69854984717
F671,small,9804.459789572336,51959.7734900994
F672,small,7971.770509421054,35159.88218306408
F673,small,37274.947448741914,52095.92153657069
F674,small,37463.962405988175,21592.80701982338
F675,small,26940.339771710125,18451.775913301746
F676,small,26689.167944897665,51026.19667276669
F677,small,42944.98112388557,40361.85796029531
F678,small,11029.866010294078,38139.03671931232
F679,small,40099.895617251015,38606.72080833596
F680,small,9578.385690729003,52399.05048573376
F681,small,38558.21399458472,25384.685949939674
F682,small,46750.255726109346,33783.47303355548
F683,small,20189.694517376825,23731.955076793587
F684,small,17475.180974047853,57534.285387202595
F685,small,34664.03721957794,13741.104501861499
F686,small,18844.28260898706,55916.243300569025
F687,small,12076.997567830616,52021.682294233084
F688,small,25759.510332261463,24861.465416190305
F689,small,44311.266115489045,24172.376936319048
F690,small,13502.052091703152,33209.264756696066
F691,small,16998.439113701734,53850.00153684963
F692,small,14250.618385817623,53824.46359807915
F693,small,26461.224614787447,11468.98081608928
F694,small,19994.812168190783,48133.295401535455
F695,small,26599.560321749417,18362.2031339949
F696,small,31725.32700423692,13996.714780109824
F697,small,17089.162139546337,54090.812806196496
F698,small,31263.845272031176,18785.64380103583
F699,small,9876.67513035745,34810.51502180105
F700,small,26229.873808898545,10296.16414666025
F701,small,26198.253915370125,47015.94969882388
F702,small,17560.216707390984,33985.97012021247
F703,small,11651.309075139048,41294.01230144356
F704,small,13425.541098614387,29963.010951328863
F705,small,27973.764078829376,7551.511541088062
F706,small,11042.826740741799,51732.74759165815
F707,small,10795.441664814969,30700.78825956097
F708,small,2756.044523810801,42789.965081252405
F709,small,33661.81547694872,40778.8829951974
F710,small,27590.234928170652,49929.581993538224
F711,small,32683.6072964385,10995.97640097035
F712,small,39911.14084349007,6430.027842164308
F713,small,33671.22924558011,47664.36134700592
F714,small,3961.726685877484,37384.655570309355
F715,small,23984.592800329505,8876.307582995862
F716,small,20895.005730302808,25875.130460841076
F717,small,19171.84370285577,45676.125017408136
F718,small,3472.6425311818793,48694.062304741936
F719,small,4213.027171410284,50187.508799388575
F720,small,29740.971850499,44067.54078041705
F721,small,37243.26765276846,4513.64051766662
F722,small,38545.16248126196,52112.3660913396
F723,small,20389.48145501566,53181.867918127806
F724,small,4542.785081035026,27916.60456686518
F725,small,2010.3426125763574,26731.030011289367
F726,small,47259.981016679354,23583.452707887835
F727,small,36684.904347264994,23363.41085967095
F728,small,37282.40066746577,38018.18790100363
F729,small,13309.715345166933,39509.44075496805
F730,small,27831.863439511795,37483.74008151316
F731,small,35632.15984736061,4221.166817818132
F732,small,18834.31239559754,30584.537704989343
F733,small,24245.88243327816,49782.72198621104
F734,small,24079.122316884983,14778.298010797294
F735,small,37324.5305778439,31303.154028628105
F736,small,34169.30048743358,12490.0910554611
F737,small,15789.094169343552,36416.10081387175
F738,small,31907.909992689987,12870.809564458916
F739,small,17943.59888248382,32888.73016042851
F740,small,35717.074234102845,55554.215549208915
F741,small,29608.654529406947,19712.982139575877
F742,small,11468.686572952132,41164.403791421966
F743,small,26612.537557018597,24995.62254958391
F744,small,10885.447433779258,46630.42976567632
F745,small,8641.06497872388,46675.39101961501
F746,small,30016.179240846697,40033.307882688314
F747,small,20850.45899876404,30823.40561337731
F748,small,34110.235508794976,16378.418226149544
F749,small,23905.429110706016,55482.656989249765
F750,small,10136.678144806358,52114.660738722836
F751,small,43951.571744836874,23543.57802388436
F752,small,9010.342378937981,46895.89224409536
F753,small,31564.911396908232,46760.436859805246
F754,small,26210.81003101971,12653.507387979193
F755,small,11191.465519183448,41672.5698462145
F756,small,10132.110424718081,48072.40195540999
F757,small,7443.513014908471,39527.229540268825
F758,small,23357.981124439968,58795.76513641016
F759,small,42441.36023097376,26683.454089120507
F760,small,8763.732629665947,49504.90641115453
F761,small,28744.162832673694,21717.80467971386
F762,small,18315.87400800675,35522.521957598416
F763,small,14557.159906621519,47623.80422991403
F764,small,22476.955805987967,26703.052748163605
F765,small,22317.359000980658,58532.27507463808
F766,small,34438.17346003897,13393.36603064649
F767,small,16380.824161884082,40786.52921071174
F768,small,5963.252336977284,46146.81818638706
F769,small,25545.730538834592,32190.16801987642
F770,small,28756.122120361288,56165.609878776086
F771,small,14624.682351431838,57070.754587765805
F772,small,21678.199962653835,37916.744083639824
F773,small,22529.25307947449,44894.42155254605
F774,small,43700.07009294244,35962.0524173686
F775,small,46561.71071338825,23039.321988826883
F776,small,32130.449098304936,12864.270609326184
F777,small,38524.41673694858,3303.0015599882922
F778,small,20401.224017089902,51968.060920800475
F779,small,7708.214591351332,41803.933856101
F780,small,46026.45979234754,30993.145222841606
F781,small,25113.7723252788,43382.81551878644
F782,small,34458.12314282735,42148.158976238796
F783,small,31811.540476844286,28534.85065770293
F784,small,32344.925693715584,43820.04395669614
F785,small,11467.460998295483,38480.34690180093
F786,small,9478.420793350198,39591.12238878996
F787,small,38265.805307482275,45296.16418912654
F788,small,10304.798856205993,56006.81718478035
F789,small,33686.71053955386,29553.711114551777
F790,small,23124.592299187087,53013.023283683026
F791,small,12973.071474144901,42303.13958793777
F792,small,23679.26935690638,19279.772574534363
F793,small,28755.964227889268,23279.48644141239
F794,small,44713.35127491117,24124.283651025224
F795,small,8610.239068719986,29063.139472495117
F796,small,24211.973422294253,39969.70123104736
F797,small,22568.64559773156,23761.22290285701
F798,small,17622.24930874702,36981.80117390923
F799,small,47726.97726021051,31460.026903345777
F800,small,37408.44434255931,10193.174140978028
F801,small,11664.578297418082,52542.950982112816
F802,small,32688.04678784694,5671.64064799815
F803,small,22202.71165843512,17087.950645806275
F804,small,24380.478803663438,57064.24777746987
F805,small,21826.542789712883,51728.991997268975
F806,small,32031.983301564735,51382.02556932774
F807,small,46382.57211269364,23310.290251528666
F808,small,27519.203690754686,53040.47472444206
F809,small,29067.494450581973,46169.58673532452
F810,small,21917.95821055978,41429.06784496982
F811,small,13268.90025367131,47925.17299008238
F812,small,29949.46667674446,35195.761546089474
F813,small,27340.12865267526,19645.706488932417
F814,small,30161.15992741087,22929.161212834166
F815,small,31921.93994624535,15329.007219986772
F816,small,24226.042353348585,12116.606799468838
F817,small,27325.14901522855,25075.517990575787
F818,small,39545.053503950876,25775.250672203776
F819,small,19284.743058736593,26757.002897117283
F820,small,35857.877717129515,54231.14171441239
F821,small,34653.95283704974,7601.903109194904
F822,small,17488.8860079123,54883.171028200035
F823,small,27573.183045014357,57829.09670240692
F824,small,30962.92608466193,32442.28327543951
F825,small,5141.372645590766,40791.72858197534
F826,small,32964.366279634705,46089.0873315314
F827,small,35742.384910203196,36135.82508601779
F828,small,3136.9548723599323,36414.307863328
F829,small,38918.611233227835,37228.07755739309
F830,small,13650.716264993172,49776.022341981334
F831,small,26380.047990899002,50427.17135782939
F832,small,26340.855344166608,25675.44314346332
F833,small,32816.16796118111,55277.19589474993
F834,small,8516.663549944064,48390.41559647768
F835,small,2424.916359953777,30553.681202712385
F836,small,36602.70900828082,26330.6144803371
F837,small,12298.087884987066,51239.507048331165
F838,small,34908.055577063344,22151.29392781665
F839,small,34576.367365313534,21634.580803583125
F840,small,23759.254861409183,38550.54216897518
F841,small,20940.17047010836,24993.366113145104
F842,small,35329.017207947756,22332.743650746346
F843,small,28159.603198643432,55712.45875265609
F844,small,38497.86490834939,25736.78433478973
F845,small,4508.172124667577,34535.38415809668
F846,small,8097.573328178264,30201.472286612236
F847,small,5106.8063565457705,43765.94838409848
F848,small,23888.26320177636,43265.593690543225
F849,small,46410.93191492737,34778.87757387488
F850,small,3113.721759417065,29908.890094841852
F851,small,34786.64112274271,42355.666147226344
F852,small,4214.316027889198,42359.93008807214
F853,small,36893.9108942493,22427.86340427737
F854,small,31115.141952796166,26987.09362900217
F855,small,33503.193672740315,6229.068504933457
F856,small,29399.600966472015,40349.64900887723
F857,small,37578.80945559599,45137.50735793484
F858,small,26179.927281733973,41499.69806285495
F859,small,13537.867910045728,28856.84462971852
F860,small,45322.717598508425,27115.43258822016
F861,small,30714.011402416065,14214.20866698022
F862,small,26060.574225272707,18193.29139931432
F863,small,41404.38600921273,39090.874866557184
F864,small,26168.85376833405,57942.73146633271
F865,small,27295.44765609515,23802.928537888623
F866,small,39217.492558552374,4982.437634311244
F867,small,33837.82458244094,26946.695500542784
F868,small,34699.29965060427,23407.18023198736
F869,small,38615.96229526319,36749.43326340498
F870,small,44956.10249774057,29462.145929133836
F871,small,6109.391348707978,45486.92494673991
F872,small,15810.59233728362,55048.53832073331
F873,small,32460.995920542762,52559.82347349367
F874,small,19907.291580862948,53399.37081631003
F875,small,36640.38121100622,39661.55920573737
F876,small,17155.88178497418,50901.73814909155
F877,small,29454.666734977956,27115.698745501733
F878,small,31862.45684729023,49316.253880286225
F879,small,34581.6106293059,50369.15340554584
F880,small,46111.77834131337,30759.40128367519
F881,small,36495.55308090834,50815.89718721685
F882,small,18616.663511199495,25845.560300479796
F883,small,49962.8374107916,25506.648879436645
F884,small,16159.124599636802,47857.51777006794
F885,small,27168.588681604007,33729.46194449429
F886,small,27994.867896194843,52463.33066186483
F887,small,28091.92718928451,20262.11369195247
F888,small,27883.426840376815,8556.012873105708
F889,small,40432.66167870233,26876.86716625177
F890,small,31803.440282860185,40996.64757396576
F891,small,45716.08265062819,31443.156196869626
F892,small,33149.47107058045,16282.869391264663
F893,small,36964.78768515268,40789.61367396461
F894,small,31124.309312248184,54570.50460814371
F895,small,29083.873159970393,55562.76977383783
F896,small,39568.85347413203,3360.4834609695336
F897,small,36877.929164753994,30589.292705704356
F898,small,26896.826537563695,41398.498247415686
F899,small,4488.831821775038,33900.154347334996
F900,small,12268.743738645258,59047.08314617823
F901,small,8342.247565358855,36053.86621324729
F902,small,37073.19170166347,43325.42561630067
F903,small,22955.55535946654,9682.30799860651
F904,small,16490.18788867686,42430.53417810863
F905,small,5740.593235581035,39312.164806141525
F906,small,6238.969170544639,50692.49465839644
F907,small,19881.328944653003,55410.76234154776
F908,small,50789.997768847585,24170.598991196148
F909,small,9162.681262647495,29587.091786035267
F910,small,34366.14848640546,53497.592954525455
F911,small,17329.701055187226,29541.280841017975
F912,small,20264.271032944835,33347.683748683354
F913,small,34655.600637477706,23921.675071112055
F914,small,28495.840403959097,11979.836629404936
F915,small,27992.526695520955,31043.907659423705
F916,small,29968.18542933365,18262.43335662859
F917,small,28231.710617762204,38398.135116777565
F918,small,2074.7300168036977,27088.036287670642
F919,small,4012.7537421398733,37082.22918230009
F920,small,26169.890665006147,13072.110916982367
F921,small,11590.27397746009,51268.62609213949
F922,small,21670.275510304942,41250.210109847234
F923,small,33530.75582048278,33729.65324300759
F924,small,31124.720932693766,41117.360259545145
F925,small,28068.94696781257,35244.38414964933
F926,small,31210.0193613018,36510.27795152837
F927,small,11935.820401185098,38769.722614295344
F928,small,36232.106306524,44856.44051042788
F929,small,11027.47945052205,54282.50993683685
F930,small,26532.175444823748,15603.12476323281
F931,small,2870.1216077644845,28594.810711285554
F932,small,28361.98617934073,8046.715381955192
F933,small,15984.359681478567,48503.62549833404
F934,small,39628.94066172378,22786.78300180146
F935,small,5013.024382430019,46211.08923617531
F936,small,25188.013677990384,57471.275420972255
F937,small,25038.701320527805,8234.873481677707
F938,small,36739.960000516745,10817.668658354092
F939,small,33305.14472569881,30806.198542447884
F940,small,32248.07924380548,52428.30932069547
F941,small,10403.52932333766,56950.89036767835
F942,small,7151.367703969707,46426.20326415139
F943,small,22896.324203111977,56650.25307913475
